ExpID,TopK,Diversity(clsuterSrecall),Diversity(greedySrecall),Diversity(srecall),Relevance(clsuterNrelevance),Relevance(greedyNrelevance),Relevance(relevance),Time(greedyTime)
1,5,0.16666666666666666,0.2222222222222222,0.3333333333333333,0.41769547325102885,0.9320987654320988,1.231527093596059,1317788.0
2,6,0.16666666666666666,0.2222222222222222,0.3333333333333333,0.2633390705679862,0.9242685025817555,2.5098039215686274,672237.0
3,7,0.2777777777777778,0.2777777777777778,0.0,0.2325925925925926,0.9348148148148149,3.0191082802547773,705078.0
4,8,0.2222222222222222,0.3333333333333333,0.5,0.47265625,0.9453125,1.0,775894.0
5,9,0.3888888888888889,0.3333333333333333,-0.1428571428571429,0.5634458672875436,0.9569266589057044,0.6983471074380166,797447.0
6,10,0.3888888888888889,0.3333333333333333,-0.1428571428571429,0.2434141201264489,0.9704952581664911,2.987012987012987,801552.0
7,11,0.3888888888888889,0.3333333333333333,-0.1428571428571429,0.23869104908565922,0.9817131857555342,3.1129032258064533,884170.0
8,12,0.3888888888888889,0.3888888888888889,0.0,0.49999999999999994,0.9813829787234042,0.9627659574468086,852354.0
9,13,0.3333333333333333,0.3888888888888889,0.16666666666666674,0.34814814814814815,0.990946502057613,1.8463356973995266,926762.0
10,14,0.3888888888888889,0.3888888888888889,0.0,0.30899308224442734,0.9938508839354344,2.216417910447762,950367.0
11,15,0.4444444444444444,0.3888888888888889,-0.12499999999999993,0.33621933621933625,0.9985569985569988,1.9699570815450644,951394.0
12,16,0.5,0.3888888888888889,-0.2222222222222222,0.23521414004078858,0.999320190346703,3.2485549132947984,283776.0
13,17,0.5,0.3888888888888889,-0.2222222222222222,0.2784565916398714,0.994855305466238,2.5727482678983833,136500.0
14,18,0.4444444444444444,0.3888888888888889,-0.12499999999999993,0.3712538226299695,0.9981651376146791,1.6886326194398684,120592.0
15,19,0.5,0.3888888888888889,-0.2222222222222222,0.40712616822429915,0.9964953271028039,1.4476327116212337,118539.0
16,20,0.5,0.3888888888888889,-0.2222222222222222,0.3942953020134229,0.9988814317673378,1.5333333333333328,119565.0
17,21,0.3888888888888889,0.4444444444444444,0.14285714285714277,0.3376274825550188,0.9994632313472892,1.9602543720190775,129829.0
18,22,0.5,0.4444444444444444,-0.11111111111111116,0.4357253484770264,1.0,1.2950236966824642,144197.0
19,23,0.5,0.4444444444444444,-0.11111111111111116,0.49426433915211976,1.0,1.0232088799192731,145737.0
20,24,0.4444444444444444,0.5,0.12500000000000006,0.49321705426356593,0.9975775193798451,1.0225933202357564,155487.0
21,25,0.5555555555555556,0.5,-0.10000000000000003,0.5743275129778198,0.9957527135441248,0.7337715694330321,149329.0
22,26,0.6111111111111112,0.5,-0.18181818181818188,0.3275068997240111,0.9889604415823368,2.019662921348314,163184.0
23,27,0.5,0.5,0.0,0.30251346499102344,0.9874326750448834,2.2640949554896133,145737.0
24,28,0.4444444444444444,0.5,0.12500000000000006,0.4088518843120071,0.9899211218229624,1.4212218649517685,162671.0
